row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
77420,City Hotel,0.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,82.0,,0.0,Transient-Party,80.0,0,0,Check-Out,09/10/2015
77421,City Hotel,0.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,82.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2015-10-09 00:00:00
77422,City Hotel,0.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,D,0,NO DEPOSIt,82.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2015-10-09 00:00:00
77423,City Hotel,1.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,9.0,,0.0,Transient-Party,80.0,0,0,Canceled,2015-10-02 00:00:00
77424,City Hotel,1.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,unknown,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,0.0,,0.0,Transient-Party,80.0,0,0,Canceled,2015-10-02 00:00:00
77425,City Hotel,0.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,82.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2015-10-09 00:00:00
77426,City Hotel,0.0,19,2015,October,41,6,0,3.0,1.0,0.0,0,BB,PRT,unknown,TA/TO,1,0,0,A,D,0,No Deposit,82.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2015-10-09 00:00:00
77427,City Htel,0.0,1,2015,September,38,17,0,1.0,2.0,,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81.0,,0.0,Transient,135.0,0,0,Check-Out,"September 18, 2015"
77428,City Hotl,0.0,20,2015,September,38,15,0,3.0,1.0,0.0,0,unknown,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,2980.48,0,1,Check-Out,2015-09-18 00:00:00
77429,CITY Hotel,0.0,20,2015,September,38,15,0,3.0,2.0,,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,105.0,0,1,Check-Out,09/18/2015
77430,City Hotel,0.0,20,2015,September,38,15,0,3.0,2.0,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,105.0,0,1,Check-Out,2015-09-18 00:00:00
77431,City Hotel,0.0,0,2015,September,38,17,0,1.0,1.0,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2015-09-18 00:00:00
77432,City Hotel,0.0,2,2015,September,38,14,1,3.0,2.0,,0,BB,CRI,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0.0,Trnasient,145.0,0,2,Check-Out,2015-09-18 00:00:00
77433,City Hotel,0.0,3,2015,September,38,17,0,1.0,1.0,,0,BB,PRT,Online TA,Direct,0,0,0,A,F,0,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2015-09-18 00:00:00
77434,City Hotel,0.0,3j,2015,September,38,17,0,1.0,1.0,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,F,0,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2015-09-18 00:00:00
77435,City Hotel,0.0,0j,2017,January,1,3,0,1.0,1.0,0.0,0,BB,PRT,Complementary,Direct,1,0,1,E,E,2,No Deposit,9.0,,0.0,Transient,0.0,1,2,Check-Out,2017-01-04 00:00:00
77436,City Hotel,0.0,0,2015,September,38,17,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,9.0,,0.0,Transient,200.0,0,1,Check-Out,2015-09-18 00:00:00
77437,City Hotel,1.0,74,2015,November,48,28,2,446.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,1,NO deposit,9.0,,0.0,Contract,81.9,0,1,Canceled,2015-09-18 00:00:00
77438,City Hotel,1.0,23,2015,October,41,7,0,1.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,9.0,,0.0,Transient,90.0,0,0,Canceled,2015-09-18 00:00:00
77439,City Hotel,1.0,23,2015,October,41,7,0,1.0,1.0,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,1,No Deposit,9.0,,0.0,Transieent,90.0,0,0,Canceled,2015-09-18 00:00:00
77440,City Hotel,1.0,23,2015,October,41,7,0,1.0,1.0,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Depoosit,9.0,,0.0,Transient,90.0,0,0,Canceled,2015-09-18 00:00:00
77441,City Hotel,1.0,23,2015,October,41,7,0,1.0,1.0,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,9.0,,0.0,Transient,90.0,0,0,Canceled,2015-09-18 00:00:00
77442,City Hotel,1.0,23,2015,October,41,7,0,1.0,1.0,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,9.0,,0.0,Transient,90.0,0,0,Canceled,2015-09-18 00:00:00
77443,City Hotel,1.0,23,2015,October,41,7,0,1.0,1.0,0.0,0,BB,PRT,,Direct,0,1,0,A,A,0,No Deposit,9.0,,0.0,Transient,90.0,0,0,Canceled,2015-09-18 00:00:00
77444,City otel,1.0,23,2015,October,41,7,0,1.0,1.0,0.0,0,BB, ,Direct,Direct,0,1,0,A,A,0,No Deposit,9.0,,0.0,Transient,90.0,0,0,Canceled,09/18/2015
77445,CITY HOTEl,0.0,0,2015,September,38,17,0,1.0,2.0,0.0,0,BB,unknown,Complementary,Direct,0,0,0,A,A,1,No Deposit,9.0,46.0,0.0,Transient,0.0,0,0,Check-Out,"September 18, 2015"
77446,City Hotel,1.0,100,2015,December,52,25,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8.0,,0.0,Transient,85.0,0,2,Canceled,2015-09-18 00:00:00
77447,City Hotel,0.0,0,2015,October,42,15,0,0.0,0.0,0.0,0,unknown,PRT,Direct,Direct,1,0,1,A,E,0,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2015-10-15 00:00:00
77448,City Hotel,1.0,100,2015,December,52,25,0,1.0,3.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8.0,,0.0,Transient,120.0,0,3,Canceled,2015-09-18 00:00:00
77449,City Hotel,0.0,0,2015,September,38,13,2,4.0,1.0,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0.0,Transient,136.0,0,0,Check-Out,2015-09-19 00:00:00
77450,City Hotel,1.0,27,2015,October,42,15,0,2.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0.0,Contract,136.0,0,0,Canceled,2015-09-19 00:00:00
77451,City Hotel,0.0,0,2015,September,38,18,0,1.0,2.0,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,200.0,0,0,Check-Out,2015-09-19 00:00:00
77452,City Hotel,1.0,11,2015,September,40,27,2,0.0,3.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,7.0,,0.0,Group,6039.94,0,2,Canceled,2015-09-19 00:00:00
77453,City Hotel,0.0,221,2015,September,38,18,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,10.0,,0.0,Transient,89.2,0,0,Check-Out,2015-09-19 00:00:00
77454,City Hotel,0.0,253,2015,September,37,12,2,5.0,2.0,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient-Party,89.25,0,3,Check-Out,2015-09-19 00:00:00
77455,City Hotel,0.0,253,2015,September,37,12,2,5.0,1.0,0.0,0,unknown,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Tarnsient-Party,80.75,0,2,Check-Out,2015-09-19 00:00:00
77456,City Hotel,1.0,3,2015,September,38,19,1,1.0,2.0,0.0,0,,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81.0,,0.0,Transient,120.0,0,0,Canceled,2015-09-19 00:00:00
77457,City Htoel,0.0,0,2015,September,39,20,2,0.0,2.0,0.0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,A,1,No Deposit,9.0,,0.0,Transient,133.0,0,0,Check-Out,2015-09-22 00:00:00
77458,City Hotel,0.0,35O,2015,September,38,17,0,3.0,2.0,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,50.0,,0.0,Transient,97.0,0,0,Check-Out,2015-09-20 00:00:00
77459,City Hotel,0.0,5,2015,September,38,19,0,1.0,1.0,2.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,2,No Deposit,9.0,,0.0,Transient,82.25,0,1,Check-Out,2015-09-20 00:00:00
77460,City Hotel,0.0,5,2015,September,38,19,0,1.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,9.0,,0.0,Transient,1457.78,0,0,Check-Out,"September 20, 2015"
77461,City Hotel,0.0,2,2015,September,38,19,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,NO deposit,9.0,,0.0,Contract,200.0,0,1,Check-Out,2015-09-20 00:00:00
77462,City Hotel,0.0,5,2015,September,38,19,0,1.0,20.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0.0,Cotnract,133.0,0,1,Check-Out,2015-09-20 00:00:00
77463,City Hotel,1.0,1,2015,September,39,20,2,3.0,2.0,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0.0,Group,111.65,0,2,No-Show,2015-09-20 00:00:00
77464,City Hotel,0.0,5,2015,September,38,19,1,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Contract,135.5,0,0,Check-Out,2015-09-21 00:00:00
77465,City Hotel,0.0,3,2015,September,38,19,1,1.0,2.0,0.0,0,BB,USA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,81.0,,0.0,Transient,120.0,0,0,Check-Out,2015-09-21 00:00:00
77466,City Htel,0.0,3,2015,September,38,19,1,1.0,10.0,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,0.0,Transient-Party,120.0,0,0,Check-Out,21-Sep-2015
77467,City Hotel,0.0,6,2015,September,39,20,1,0.0,2.0,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0.0,Contract,114.0,0,1,Check-Out,2015-09-21 00:00:00
77468,City Hotel,0.0,3,2015,September,38,19,1,1.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,29.0,,0.0,Transient-Party,120.0,0,0,Check-Out,2015-09-21 00:00:00
77469,City Hotel,0.0,3,2015,September,38,19,1,1.0,1.0,0.0,0,,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0.0,,0.0,Transient-Party,120.0,0,0,Check-Out,2015-09-21 00:00:00
77470,City Hotel,0.0,3,2015,September,38,19,1,1.0,1.0,0.0,0,BB, ,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0.0,Contract,177.5,0,1,Check-Out,2015-09-21 00:00:00
77471,City Hotel,0.0,3,2015,September,38,14,2,5.0,2.0,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0.0,Transient,90.0,0,0,Check-Out,2015-09-21 00:00:00
77472,City Hotel,0.0,5,2015,September,39,20,1,691.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0.0,Transient,146.0,1,2,Check-Out,2015-09-21 00:00:00
77473,City Hotel,0.0,7,2015,September,38,19,1,1.0,2.0,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,126.0,0,2,Check-Out,2015-09-21 00:00:00
77474,City Hotel,0.0,3O,2015,September,38,19,1,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0.0,Contract,177.5,0,1,Check-Out,2015-09-21 00:00:00
77475,City Hotel,0.0,0,2015,September,39,20,1,0.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,3617.0,Transient,133.0,0,0,Check-Out,2015-09-21 00:00:00
77476,City Hotel,0.0,1,2015,September,39,20,1,0.0,1.0,0.0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,69.0,0,0,Check-Out,2015-09-21 00:00:00
77477,City Hotel,0.0,2,2015,September,38,13,3,5.0,1.0,0.0,0,BB,CPV,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0.0,rTansient,150.25,0,0,Check-Out,2015-09-21 00:00:00
77478,City Hotel,1.0,5,2015,September,39,21,1,4.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,29.0,,0.0,Transient-Party,220.0,0,0,Canceled,2015-09-21 00:00:00
77481,City Hotel,0.0,3,2015,September,38,19,1,1.0,1.0,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,29.0,,0.0,Transient-Party,120.0,0,0,Check-Out,2015-09-21 00:00:00
77482,City Hotel,1.0,30,2015,October,42,16,1,2.0,2.0,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,9.0,,0.0,Contract,165.0,0,0,Canceled,2015-09-21 00:00:00
77483,City Hotel,0.0,5,2015,September,39,20,1,0.0,2.0,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0.0,Transient,114.0,0,2,Check-Out,2015-09-21 00:00:00
77484,City Hotel,1.0,11,2015,September,39,26,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,C,C,0,No Deposit,9.0,,0.0,Contract,212.0,0,1,Canceled,2015-09-21 00:00:00
77485,City Hotel,1.0,11,2015,September,39,26,0,1.0,1.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0.0,Contract,212.0,0,1,Canceled,2015-09-21 00:00:00
77486,City Hotel,1.0,9,2015,September,39,24,0,1.0,1.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0.0,Contract,136.0,0,2,Canceled,2015-09-21 00:00:00
77487,CITY HOTel,1.0,10,2015,September,39,21,1,2.0,2.0,0.0,0,SC, ,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0.0,Transient,117.04,0,1,No-Show,1442793600
77488,City Hotel,1.0,0,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Direct,Direct,1,0,0,F,F,0,No Deposit,9.0,,0.0,Transient,152.0,0,0,No-Show,2015-09-21 00:00:00
77489,City Hotel,0.0,263,2015,September,39,21,1,0.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,NO deposit,21.0,,0.0,Transient-Paarty,59.5,0,0,Check-Out,2015-09-22 00:00:00
77490,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77491,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,,TA/TO,0,0,0,A,B,0,No Deposit,0.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77492,City Hotel,0.0,263,2015,September,39,21,1,0.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deeposit,21.0,,0.0,Transient-Party,59.5,0,0,Check-Out,2015-09-22 00:00:00
77493,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77494,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,21.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77495,City Hotel,0.0,2S63,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77496,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,unknown,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77500,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,,PRT,,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0.0,TRANSIENT-party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77501,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,21.0,,0.0,Transient-Party,3067.03,0,0,Check-Out,2015-09-22 00:00:00
77502,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77503,City Hotel,0.0,4,2015,September,39,20,2,0.0,1.0,0.0,0,BB,BRA,,TA/TO,0,0,0,A,A,2,No Deposit,75.0,,0.0,Transient,115.2,0,0,Check-Out,2015-09-22 00:00:00
77504,City Hotel,0.0,1,2015,September,38,14,3,5.0,1.0,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,2,No Deposit,9.0,,0.0,Transient,133.0,0,0,Check-Out,2015-09-22 00:00:00
77506,City Hotel,0.0,3,2015,September,39,21,1,0.0,1.0,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0.0,Transient,77.0,0,0,Check-Out,2015-09-22 00:00:00
77507,Cit yHotel,0.0,2,2015,September,39,20,2,0.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0.0,Transient,77.0,0,0,Check-Out,"September 22, 2015"
77508,CITy hotel,0.0,0,2015,September,39,21,1,0.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,20.0,,0.0,Transient,77.0,0,0,Check-Out,22/09/2015
77509,City Hotel,0.0,5,2015,September,39,21,1,0.0,1.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0.0,Transient,145.0,0,0,Check-Out,2015-09-22 00:00:00
77510,City Hottel,0.0,5,2015,September,39,21,1,0.0,1.0,0.0,49,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,8.0,,0.0,Transient,145.0,0,0,Check-Out,09/22/2015
77511,City Hotel,0.0,3O,2015,September,38,15,2,5.0,2.0,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0.0,Transient,212.29,0,1,Check-Out,2015-09-22 00:00:00
77512,City Hotel,0.0,0,2015,September,39,21,1,0.0,1.0,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0.0,Transient,128.0,0,0,Check-Out,2015-09-22 00:00:00
77513,City Hotel,0.0,3,2015,September,39,21,1,0.0,2.0,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0.0,Transient,133.0,0,1,Check-Out,2015-09-22 00:00:00
77514,City Hotel,0.0,4,2015,September,39,20,2,0.0,1.0,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0.0,Contract,111.2,0,0,Check-Out,2015-09-22 00:00:00
77515,City Hotel,0.0,0,2015,September,39,20,2,0.0,2.0,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,9.0,40.0,0.0,Group,65.0,0,0,Check-Out,2015-09-22 00:00:00
77516,City Hotel,0.0,3,2016,March,12,13,2,1.0,1.0,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,9.0,40.0,0.0,Transient-Party,67.0,1,0,Check-Out,2016-03-16 00:00:00
77517,City Hotel,0.0,0,2015,September,39,20,2,917.0,1.0,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deosit,9.0,40.0,0.0,Group,65.0,0,0,Check-Out,2015-09-22 00:00:00
77518,City Hotel,1.0,9,2015,September,39,26,2,2.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0.0,Contract,212.0,0,0,Canceled,2015-09-22 00:00:00
77519,City Hotel,1.0,16,2015,October,41,7,0,3.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,1,No Deposit,79.0,,0.0,Transient,85.6,0,0,Canceled,2015-09-22 00:00:00
77520,City Hotel,1.0,32,2015,October,43,19,1,3.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0.0,Contract,96.3,0,0,Canceled,2015-09-22 00:00:00
77521,City Hotel,0.0,3O,2015,September,39,21,1,0.0,1.0,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0.0,Transient,128.0,0,0,Check-Out,2015-09-22 00:00:00
77522,City Hotel,0.0,3,2015,September,38,19,2,1.0,2.0,0.0,0,BB,USA,Corporate,Corporate,0,0,0,A,D,1,No Deposit,81.0,,0.0,Transient,120.0,0,0,Check-Out,2015-09-22 00:00:00
77523,City Hotel,0.0,3,2015,September,38,19,2,1.0,2.0,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,81.0,,0.0,Transient,120.0,0,0,Check-Out,2015-09-22 00:00:00
77524,City Hotel,0.0,4,2015,September,39,21,1,0.0,2.0,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0.0,Contract,155.0,0,1,Check-Out,2015-09-22 00:00:00
77525,City Hotel,0.0,8,2015,September,38,19,2,1.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,139.0,1,0,Check-Out,2015-09-22 00:00:00
77526,City Hotel,0.0,1,2015,September,39,21,1,0.0,2.0,0.0,0,SC,PRT,Direct,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0.0,Transient,114.0,0,2,Check-Out,2015-09-22 00:00:00
77527,City Hotel,0.0,1,2015,September,38,19,2,1.0,10.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0.0,Contract,170.0,0,1,Check-Out,2015-09-22 00:00:00
77528,City Hotel,0.0,7,2015,September,38,19,2,945.0,2.0,0.0,0,BB,MEX,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0.0,Group,114.0,0,0,Check-Out,2015-09-22 00:00:00
77529,City Hotel,0.0,3,2015,September,38,19,2,1.0,2.0,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,1,No Deposit,81.0,,0.0,Transient,5161.27,0,0,Check-Out,2015-09-22 00:00:00
77530,City Hotel,0.0,263,2015,September,39,21,1,0.0,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0.0,Transient-Party,67.0,0,0,Check-Out,2015-09-22 00:00:00
77531,City Hotel,0.0,263,2015,September,39,21,1,0.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,21.0,,0.0,Transient-Party,0.0,0,0,Check-Out,2015-09-22 00:00:00
77532,City Hotel,0.0,3,2015,September,38,19,2,1.0,2.0,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Contract,152.0,0,3,Check-Out,2015-09-22 00:00:00
77533,City Hotel,0.0,6,2015,September,39,20,2,0.0,2.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,,0.0,Transient,152.84,0,1,Check-Out,2015-09-22 00:00:00
77534,City Hotel,1.0,16,2015,September,39,25,2,3.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0.0,,0.0,Transient-Party,170.0,0,0,Canceled,2015-09-22 00:00:00
77535,City Hotel,1.0,3,2015,September,39,25,2,3.0,1.0,0.0,13,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0.0,Transient-Party,170.0,0,0,Canceled,2015-09-22 00:00:00
77536,City Hotel,1.0,343,2015,September,39,25,0,1.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,9.0,,0.0,Tranisent,170.0,0,0,Canceled,2015-09-22 00:00:00
77537,City Hotel,1.0,343,2015,September,39,25,0,1.0,1.0,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,Non Refund,9.0,,0.0,Transient,170.0,0,0,Canceled,2015-09-22 00:00:00
77538,City Hotel,1.0,344,2015,September,39,26,0,1.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1.0,,0.0,Transent,170.0,0,0,Canceled,2015-09-22 00:00:00
77539,City Hotel,1.0,344,2015,September,39,26,0,1.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1.0,,0.0,Transient,170.0,0,0,Canceled,2015-09-22 00:00:00
77540,City Hotel,1.0,344,2015,September,39,26,0,1.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1.0,,0.0,Transiient,170.0,0,0,Canceled,2015-09-22 00:00:00
77541,City Hotel,1.0,19,2015,September,40,28,1,0.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0.0,Transsient,170.0,0,0,Canceled,2015-09-22 00:00:00
77542,City Hotel,1.0,20,2015,September,40,29,0,1.0,1.0,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0.0,Transieent,250.0,0,0,Canceled,2015-09-22 00:00:00
77543,City Hotel,1.0,20,2015,September,40,29,0,1.0,1.0,0.0,32,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0.0,Transient,250.0,0,0,Canceled,2015-09-22 00:00:00
