row_id,PassengerId,Survived,Sex,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Family_size,Title_1,Title_2,Title_3,Title_4,Emb_1,Emb_2,Emb_3
587,588.0,1,1,0.75,0.1545881046795693,1,0,0,0.2,1,0,0,0,1,0,0
588,589.0,0,1,0.275,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
589,590.0,0,1,0.35,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
590,591.0,0,1,0.4375,0.0139070738111354,0,0,1,0.0,1,0,0,0,0,0,1
591,592.0,1,0,0.65,0.1527664244005612,1,0,0,0.1,1,0,0,0,1,0,0
592,593.0,0,1,0.5875,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1
593,594.0,0,0,0.35,0.0151269925664982,0,0,1,0.2,0,0,0,1,0,1,0
594,595.0,0,1,0.4625,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1
595,596.0,0,1,0.45,0.0471376607072171,0,0,1,0.2,1,0,0,0,0,0,1
596,597.0,1,0,0.35,0.0644117102831538,0,1,0,0.0,0,0,0,1,0,0,1
597,598.0,0,1,0.6125,0.0,0,0,1,0.0,1,0,0,0,0,0,1
598,599.0,0,1,0.35,0.029322747951902747,0,0,1,0.0,1,0,0,0,1,0,0
599,600.0,1,1,0.6125,0.1111183980924764,1,0,0,0.1,1,0,0,0,1,0,0
600,601.0,1,0,0.3,0.0527004902316713,0,1,0,0.3,1,0,0,0,0,0,1
601,602.0,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
602,603.0,0,1,0.35,0.0827592883638098,1,0,0,0.0,1,0,0,0,0,0,1
603,604.0,0,1,0.55,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
604,605.0,1,1,0.35,0.0518221487278101,1,0,0,0.0,1,0,0,0,1,0,0
605,606.0,0,1,0.45,0.0303515786334255,0,0,1,0.1,1,0,0,0,0,0,1
606,607.0,0,1,0.375,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
607,608.0,1,1,0.3375,0.0595320352617028,1,0,0,0.0,1,0,0,0,0,0,1
608,609.0,1,0,0.35,0.081157193460767,0,1,0,0.3,1,0,0,0,1,0,0
609,610.0,1,0,0.35,0.2995388511917728,1,0,0,0.0,0,0,0,1,0,0,1
610,611.0,0,0,0.4875,0.0610447345183526,0,0,1,0.6,1,0,0,0,0,0,1
611,612.0,0,1,0.35,0.0137606835604919,0,0,1,0.0,1,0,0,0,0,0,1
612,613.0,1,0,0.35,0.0302539851329965,0,0,1,0.1,0,0,0,1,0,1,0
613,614.0,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0
614,615.0,0,1,0.4375,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
615,616.0,1,0,0.3,0.1268715505577273,0,1,0,0.3,0,0,0,1,0,0,1
616,617.0,0,1,0.425,0.028106928123558,0,0,1,0.2,1,0,0,0,0,0,1
617,618.0,0,0,0.325,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1
618,619.0,1,0,0.05,0.0761229303346364,0,1,0,0.3,0,0,0,1,0,0,1
619,620.0,0,1,0.325,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1
620,621.0,0,1,0.3375,0.0282127194780231,0,0,1,0.1,1,0,0,0,1,0,0
621,622.0,1,1,0.525,0.1025789668049371,1,0,0,0.1,1,0,0,0,0,0,1
622,623.0,1,1,0.25,0.0307257521140704,0,0,1,0.2,1,0,0,0,1,0,0
623,624.0,0,1,0.2625,0.0153303774213923,0,0,1,0.0,1,0,0,0,0,0,1
624,625.0,0,1,0.2625,0.0314251071381447,0,0,1,0.0,1,0,0,0,0,0,1
625,626.0,0,1,0.7625,0.063086000173326,1,0,0,0.0,1,0,0,0,0,0,1
626,627.0,0,1,0.7125,0.0241055946059681,0,1,0,0.0,1,0,0,0,0,1,0
627,628.0,1,0,0.2625,0.1521644676899149,1,0,0,0.0,0,0,0,1,0,0,1
628,629.0,0,1,0.325,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
629,630.0,0,1,0.35,0.0150943963373549,0,0,1,0.0,1,0,0,0,0,1,0
630,631.0,1,1,0.35,0.0585561002574126,1,0,0,0.0,1,0,0,0,0,0,1
631,632.0,0,1,0.6375,0.013768881414528,0,0,1,0.0,1,0,0,0,0,0,1
632,633.0,1,1,0.4,0.0595320352617028,1,0,0,0.0,1,0,0,0,1,0,0
633,634.0,0,1,0.35,0.0,1,0,0,0.0,1,0,0,0,0,0,1
634,635.0,0,0,0.1125,0.0544571732393937,0,0,1,0.5,0,0,0,1,0,0,1
635,636.0,1,0,0.35,0.0253743101115454,0,1,0,0.0,0,0,0,1,0,0,1
636,637.0,0,1,0.4,0.0154685698179998,0,0,1,0.0,1,0,0,0,0,0,1
637,638.0,0,1,0.3875,0.051236587725236,0,1,0,0.2,1,0,0,0,0,0,1
638,639.0,0,0,0.5125,0.0774648409655354,0,0,1,0.5,1,0,0,0,0,0,1
639,640.0,0,1,0.35,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1
640,641.0,0,1,0.25,0.0153303774213923,0,0,1,0.0,1,0,0,0,0,0,1
641,642.0,1,0,0.3,0.1352645915946231,1,0,0,0.0,0,1,0,0,1,0,0
642,643.0,0,0,0.35,0.0544571732393937,0,0,1,0.5,0,0,0,1,0,0,1
643,644.0,1,1,0.35,0.1102724576307577,0,0,1,0.0,1,0,0,0,0,0,1
644,645.0,1,0,0.009375,0.0375896981862443,0,0,1,0.3,0,0,0,1,1,0,0
645,646.0,1,1,0.6,0.1497654242623688,1,0,0,0.1,1,0,0,0,1,0,0
646,647.0,0,1,0.2375,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
647,648.0,1,1,0.7,0.0692913853046049,1,0,0,0.0,1,0,0,0,1,0,0
648,649.0,0,1,0.35,0.0147366185647821,0,0,1,0.0,1,0,0,0,0,0,1
649,650.0,1,0,0.2875,0.0147366185647821,0,0,1,0.0,0,0,0,1,0,0,1
650,651.0,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
651,652.0,1,0,0.35,0.0448930101973496,0,1,0,0.1,0,0,0,1,0,0,1
652,653.0,0,1,0.2625,0.0164607053433612,0,0,1,0.0,1,0,0,0,0,0,1
653,654.0,1,0,0.35,0.0152815806711778,0,0,1,0.0,0,0,0,1,0,1,0
654,655.0,0,0,0.35,0.0131751225579178,0,0,1,0.0,0,0,0,1,0,1,0
655,656.0,0,1,0.3,0.1434624456306609,0,1,0,0.2,1,0,0,0,0,0,1
656,657.0,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
657,658.0,0,0,0.0,0.0302539851329965,0,0,1,0.2,1,0,0,0,0,1,0
658,659.0,0,1,0.2875,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
659,660.0,0,1,0.725,0.2210980752219471,1,0,0,0.2,1,0,0,0,1,0,0
660,661.0,1,1,0.625,0.2608674266467732,1,0,0,0.2,1,0,0,0,0,0,1
661,662.0,0,1,0.5,0.0141022608119935,0,0,1,0.0,1,0,0,0,1,0,0
662,663.0,0,1,0.5875,0.0499434738445515,1,0,0,0.0,1,0,0,0,0,0,1
663,664.0,0,1,0.45,0.0146308272103171,0,0,1,0.0,1,0,0,0,0,0,1
664,665.0,1,1,0.25,0.0154685698179998,0,0,1,0.1,1,0,0,0,0,0,1
665,666.0,0,1,0.4,0.1434624456306609,0,1,0,0.2,1,0,0,0,0,0,1
666,667.0,0,1,0.3125,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
667,668.0,0,1,0.35,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1
668,669.0,0,1,0.5375,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
669,670.0,1,0,0.35,0.1014972404461818,1,0,0,0.1,1,0,0,0,0,0,1
670,671.0,1,0,0.5,0.0761229303346364,0,1,0,0.2,1,0,0,0,0,0,1
671,672.0,0,1,0.3875,0.1014972404461818,1,0,0,0.1,1,0,0,0,0,0,1
672,673.0,0,1,0.875,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1
673,674.0,1,1,0.3875,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
674,675.0,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1
675,676.0,0,1,0.225,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1
676,677.0,0,1,0.30625,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
677,678.0,1,0,0.225,0.0192097190634459,0,0,1,0.0,0,0,0,1,0,0,1
678,679.0,0,0,0.0,0.0915427034024217,0,0,1,0.7,1,0,0,0,0,0,1
679,680.0,1,1,0.35,1.0,1,0,0,0.1,1,0,0,0,1,0,0
680,681.0,0,0,0.35,0.0158833421948231,0,0,1,0.0,0,0,0,1,0,1,0
681,682.0,1,1,0.3375,0.1497654242623688,1,0,0,0.0,1,0,0,0,1,0,0
682,683.0,0,1,0.25,0.0180060008291543,0,0,1,0.0,1,0,0,0,0,0,1
683,684.0,0,1,0.175,0.0915427034024217,0,0,1,0.7,1,0,0,0,0,0,1
684,685.0,0,1,0.75,0.0761229303346364,0,1,0,0.2,1,0,0,0,0,0,1
685,686.0,0,1,0.3125,0.081157193460767,0,1,0,0.3,1,0,0,0,1,0,0
686,687.0,0,1,0.175,0.0774648409655354,0,0,1,0.5,1,0,0,0,0,0,1
687,688.0,0,1,0.2375,0.0198520794832697,0,0,1,0.0,1,0,0,0,0,0,1
688,689.0,0,1,0.225,0.0152163882128912,0,0,1,0.0,1,0,0,0,0,0,1
689,690.0,1,0,0.1875,0.4125033279383646,1,0,0,0.1,0,0,0,1,0,0,1
690,691.0,1,1,0.3875,0.1112565904890839,1,0,0,0.1,1,0,0,0,0,0,1
691,692.0,1,0,0.05,0.0261876543441209,0,0,1,0.1,0,0,0,1,1,0,0
692,693.0,1,1,0.35,0.1102724576307577,0,0,1,0.0,1,0,0,0,0,0,1
693,694.0,0,1,0.3125,0.0141022608119935,0,0,1,0.0,1,0,0,0,1,0,0
694,695.0,0,1,0.75,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1
695,696.0,0,1,0.65,0.0263502451158356,0,1,0,0.0,1,0,0,0,0,0,1
696,697.0,0,1,0.55,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
697,698.0,1,0,0.35,0.0150943963373549,0,0,1,0.0,0,0,0,1,0,1,0
698,699.0,0,1,0.6125,0.2164297877224253,1,0,0,0.2,1,0,0,0,1,0,0
699,700.0,0,1,0.35,0.0149318055656402,0,0,1,0.0,1,0,0,0,0,0,1
700,701.0,1,0,0.225,0.4440992237022602,1,0,0,0.1,1,0,0,0,1,0,0
701,702.0,1,1,0.4375,0.0513097828505578,1,0,0,0.0,1,0,0,0,0,0,1
702,703.0,0,0,0.225,0.0282127194780231,0,0,1,0.1,0,0,0,1,1,0,0
703,704.0,0,1,0.3125,0.015110792045427,0,0,1,0.0,1,0,0,0,0,1,0
704,705.0,0,1,0.325,0.0153303774213923,0,0,1,0.1,1,0,0,0,0,0,1
705,706.0,0,1,0.4875,0.0507486202230909,0,1,0,0.0,1,0,0,0,0,0,1
706,707.0,1,0,0.5625,0.0263502451158356,0,1,0,0.0,1,0,0,0,0,0,1
707,708.0,1,1,0.525,0.0513097828505578,1,0,0,0.0,1,0,0,0,0,0,1
708,709.0,1,0,0.275,0.2958058998003627,1,0,0,0.0,0,0,0,1,0,0,1
709,710.0,1,1,0.35,0.0297578197768153,0,0,1,0.2,0,0,1,0,1,0,0
710,711.0,1,0,0.3,0.0966257632787668,1,0,0,0.0,1,0,0,0,1,0,0
711,712.0,0,1,0.35,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1
712,713.0,1,1,0.6,0.1,1,0,0,0.1,1,0,0,0,0,0,1
713,714.0,0,1,0.3625,0.0185101688523707,0,0,1,0.0,1,0,0,0,0,0,1
714,715.0,0,1,0.65,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
715,716.0,0,1,0.2375,0.0149318055656402,0,0,1,0.0,1,0,0,0,0,0,1
716,717.0,1,0,0.475,0.4440992237022602,1,0,0,0.0,0,0,0,1,1,0,0
717,718.0,1,0,0.3375,0.0204946350900944,0,1,0,0.0,0,0,0,1,0,0,1
718,719.0,0,1,0.35,0.0302539851329965,0,0,1,0.0,1,0,0,0,0,1,0
719,720.0,0,1,0.4125,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1
720,721.0,1,0,0.0,0.0644117102831538,0,1,0,0.1,0,0,0,1,0,0,1
721,722.0,0,1,0.2125,0.013768881414528,0,0,1,0.1,1,0,0,0,0,0,1
722,723.0,0,1,0.425,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
723,724.0,0,1,0.625,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
724,725.0,1,1,0.3375,0.1036442974556203,1,0,0,0.1,1,0,0,0,0,0,1
725,726.0,0,1,0.25,0.0169080739493278,0,0,1,0.0,1,0,0,0,0,0,1
726,727.0,1,0,0.375,0.0409892701801888,0,1,0,0.3,1,0,0,0,0,0,1
727,728.0,1,0,0.35,0.015102594191391,0,0,1,0.0,0,0,0,1,0,1,0
728,729.0,0,1,0.3125,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1
729,730.0,0,0,0.3125,0.0154685698179998,0,0,1,0.1,0,0,0,1,0,0,1
730,731.0,1,0,0.3625,0.4125033279383646,1,0,0,0.0,0,0,0,1,0,0,1
731,732.0,0,1,0.1375,0.0366707577862046,0,0,1,0.0,1,0,0,0,1,0,0
732,733.0,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1
733,734.0,0,1,0.2875,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
734,735.0,0,1,0.28075,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1
735,736.0,0,1,0.35625,0.0314251071381447,0,0,1,0.0,1,0,0,0,0,0,1
736,737.0,0,0,0.6,0.0670955315449519,0,0,1,0.4,1,0,0,0,0,0,1
737,738.0,1,1,0.4375,1.0,1,0,0,0.0,1,0,0,0,1,0,0
738,739.0,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
739,740.0,0,1,0.35,0.015,0,0,1,0.0,1,0,0,0,0,0,1
740,741.0,1,1,0.35,0.0585561002574126,1,0,0,0.0,1,0,0,0,0,0,1
741,742.0,0,1,0.45,0.1539049501765661,1,0,0,0.1,1,0,0,0,0,0,1
742,743.0,1,0,0.2625,0.5121218935012878,1,0,0,0.4,0,0,0,1,1,0,0
743,744.0,0,1,0.3,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1
744,745.0,1,1,0.3875,0.0154685698179998,0,0,1,0.0,1,0,0,0,0,0,1
745,746.0,0,1,0.875,0.1385827706092098,1,0,0,0.2,1,0,0,0,0,0,1
746,747.0,0,1,0.35,0.0395253676737535,0,0,1,0.2,1,0,0,0,0,0,1
747,748.0,1,0,0.375,0.0253743101115454,0,1,0,0.0,0,0,0,1,0,0,1
748,749.0,0,1,0.2375,0.1036442974556203,1,0,0,0.1,1,0,0,0,0,0,1
749,750.0,0,1,0.3875,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0
750,751.0,1,0,0.05,0.0448930101973496,0,1,0,0.2,0,0,0,1,0,0,1
751,752.0,1,1,0.075,0.0243495783570407,0,0,1,0.1,0,0,1,0,0,0,1
752,753.0,0,1,0.4125,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1
753,754.0,0,1,0.2875,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1
754,755.0,1,0,0.6,0.1268715505577273,0,1,0,0.3,1,0,0,0,0,0,1
755,756.0,1,1,0.008375,0.028302115124416,0,1,0,0.2,0,0,1,0,0,0,1
756,757.0,0,1,0.35,0.0152163882128912,0,0,1,0.0,1,0,0,0,0,0,1
757,758.0,0,1,0.225,0.0224465050986748,0,1,0,0.0,1,0,0,0,0,0,1
758,759.0,0,1,0.425,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1
759,760.0,1,0,0.4125,0.1688367557422063,1,0,0,0.0,0,1,0,0,0,0,1
760,761.0,0,1,0.35,0.028302115124416,0,0,1,0.0,1,0,0,0,0,0,1
761,762.0,0,1,0.5125,0.0139070738111354,0,0,1,0.0,1,0,0,0,0,0,1
762,763.0,1,1,0.25,0.0141104586660295,0,0,1,0.0,1,0,0,0,1,0,0
763,764.0,1,0,0.45,0.2342244010296504,1,0,0,0.3,1,0,0,0,0,0,1
764,765.0,0,1,0.2,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1
765,766.0,1,0,0.6375,0.1521644676899149,1,0,0,0.1,1,0,0,0,0,0,1
766,767.0,0,1,0.35,0.0772940523397846,1,0,0,0.0,1,0,0,0,1,0,0
767,768.0,0,0,0.38125,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0
768,769.0,0,1,0.35,0.0471376607072171,0,0,1,0.1,1,0,0,0,0,1,0
769,770.0,0,1,0.4,0.0163225129467537,0,0,1,0.0,1,0,0,0,0,0,1
770,771.0,0,1,0.3,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1
771,772.0,0,1,0.6,0.0153303774213923,0,0,1,0.0,1,0,0,0,0,0,1
772,773.0,0,0,0.7125,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1
773,774.0,0,1,0.35,0.0141022608119935,0,0,1,0.0,1,0,0,0,1,0,0
774,775.0,1,0,0.675,0.0448930101973496,0,1,0,0.4,1,0,0,0,0,0,1
775,776.0,0,1,0.225,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,0,1
776,777.0,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0
777,778.0,1,0,0.0625,0.0243495783570407,0,0,1,0.0,0,0,0,1,0,0,1
778,779.0,0,1,0.35,0.015102594191391,0,0,1,0.0,1,0,0,0,0,1,0
779,780.0,1,0,0.5375,0.4125033279383646,1,0,0,0.1,1,0,0,0,0,0,1
780,781.0,1,0,0.1625,0.0141104586660295,0,0,1,0.0,0,0,0,1,1,0,0
781,782.0,1,0,0.2125,0.1112565904890839,1,0,0,0.1,1,0,0,0,0,0,1
782,783.0,0,1,0.3625,0.0585561002574126,1,0,0,0.0,1,0,0,0,0,0,1
783,784.0,0,1,0.35,0.0457713517012108,0,0,1,0.3,1,0,0,0,0,0,1
784,396.5,0,1,0.3125,0.0137606835604919,0,0,1,0.0,1,0,0,0,0,0,1
785,396.5,0,1,0.3125,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1
786,396.5,1,0,0.225,0.0146308272103171,0,0,1,0.0,0,0,0,1,0,0,1
787,396.5,0,1,0.1,0.0568482139999047,0,0,1,0.5,0,0,1,0,0,1,0
788,396.5,1,1,0.0125,0.0401597254265421,0,0,1,0.3,0,0,1,0,0,0,1
789,396.5,0,1,0.575,0.1545881046795693,1,0,0,0.0,1,0,0,0,1,0,0
790,396.5,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0
791,396.5,0,1,0.2,0.0507486202230909,0,1,0,0.0,1,0,0,0,0,0,1
