row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
470,470,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,3 patients,al_ami-4
471,471,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,83%,6 patients,al_ami-5
472,472,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,334774,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,2 patients,al_ami-7a
473,473,10021,Dale Medical Center,126xhospitalxave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
474,474,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-1,Heaxt Failuxe Patients Given Dischaxge Instxuctions,66%,79 patients,al_hf-1
475,475,10021,Dale Medical Center,126 hospital ave,,,ozarx,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,96%,94 patients,al_hf-2
476,476,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,94%,18 patients,al_hf-3
477,477,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,94%,32 patients,al_hf-4
478,478,10021,Dale Medical Center,126 hospital ave,,,ozark,xl,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,85%,80 patients,ax_pn-2
479,479,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,94%,67 patients,al_pn-3b
480,480,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,87%,39 patients,al_pn-4
481,481,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,95%,74 patients,al_pn-5c
482,482,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,64%,59 patients,al_pn-6
483,483,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,90%,62 patients,al_pn-7
484,484,10021,Dale Medical Center,126 hospital ave,,,ozark,xl,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,100%,12 patients,al_scip-card-2
485,485,10021,Dale Medical Center,1x6 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,94%,52 patients,al_scip-inf-1
486,486,10021,Dale Medical Center,126 hospital ave,,,xzark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,96%,52 patients,al_scip-inf-2
487,487,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,85%,48 patients,al_scip-inf-3
488,488,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
489,489,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,1xx%,94 patients,al_scip-inf-6
490,490,10021,Dale Medical Center,126 hospital ave,,,ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,88%,50 patients,al_scip-vte-1
491,491,10021,Dale Medical Center,126 hospital ave,,,ozark,al,6,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,68%,50 patients,al_scip-vte-2
492,492,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,0 patients,al_ami-1
493,493,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,100%,1 patients,al_ami-2
494,494,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-3,Hxart Attack Patixnts Givxn Ace Inhibitor Or Arb For Lxft Vxntricular Systolic Dysfunction Lvsd,100%,0 patients,al_ami-3
495,495,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_ami-4
496,496,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-x,Heart Attack Patients Given Beta Blocker At Discharge,100%,0 patients,al_ami-5
497,497,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patxents,al_ami-7a
498,498,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
499,499,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,83%,35 patients,al_hf-1
500,500,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,5960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,94%,48 patients,al_hf-2
501,501,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,90%,10 patients,al_hf-3
502,502,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,15 patients,al_hf-4
503,503,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Chxrokxx,2569275531,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,93%,44 paxienxs,al_pn-2
504,504,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,97%,33 patients,al_pn-3b
505,505,10022,Cherokee Medical Center,400 northwood dr,,,centre,ax,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,100%,20 patients,al_pn-4
506,506,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,89%,56 patients,al_pn-5c
507,507,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Pneumonix,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,93x,44 patients,al_pn-6
508,508,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-7,Pneumonix Pxtients Assessed Xnd Given Influenzx Vxccinxtion,81%,31 patients,al_pn-7
509,509,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,100%,0 patients,al_scip-card-2
510,510,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,0%,2 patients,al_scip-inf-1
511,511,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,100%,2 patients,al_scip-inf-2
512,512,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,0%,1 patients,al_scip-inf-3
513,513,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
514,514,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Chxrokxx,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,6 patients,al_scip-inf-6
515,515,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,1xx%,5 patients,al_scip-vte-1
516,516,10022,Cherokee Medical Center,400 northwood dr,,,centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,100%,5 patients,al_scip-vte-2
517,517,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,134 patients,al_ami-1
518,518,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,100%,282 patients,al_ami-2
519,519,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,53 patients,al_ami-3
520,520,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,119 patients,al_ami-4
521,521,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,254 patients,al_ami-5
522,522,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
523,523,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,96%,27 patients,al_ami-8a
524,524,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,100%,25x patients,al_hf-1
525,525,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,100%,292 patients,al_hf-2
526,526,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,98 patients,al_hf-3
527,527,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,77 patients,al_hf-4
528,528,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Monxgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,94%,99 patients,al_pn-2
529,529,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,96%,103 patients,al_pn-3b
530,530,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,94%,80 patients,al_pn-4
531,531,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,95%,101 patients,al_pn-5c
532,532,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,90%,71 patients,al_pn-6
533,533,10023,Baptist Medical Cexter South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Pneumonia,pn-7,Pxeumoxia Patiexts Assessed Axd Givex Ixfluexza Vaccixatiox,92%,87 patients,al_pn-7
534,534,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,97%,89 patients,al_scip-card-2
535,535,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,97%,412 patients,al_scip-inf-1
536,536,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,97%,423 patients,al_scip-inf-2
537,537,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,94%,392 patients,al_scip-inf-3
538,538,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,95%,125 patients,al_scip-inf-4
539,539,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,575 patients,al_scip-inf-6
540,540,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,98%,179 patients,al_scip-vte-1
541,541,10023,Baptist Medical Center South,2105 east south boulevard,,,montgomery,al,36116,Montgomexy,3342882100,acute care hospitals,voluntary non-profit - church,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,94%,179 patients,al_scip-vte-2
542,542,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-1,Hexrt Attxck Pxtients Given Aspirin Xt Arrivxl,95%,111 patients,al_ami-1
543,543,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,92%,165 patients,al_ami-2
544,544,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,79%,24 patients,al_ami-3
545,545,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,3,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,97%,65 patients,al_ami-4
546,546,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-5,Heaxt Attack Patients Given Beta Blockex At Dischaxge,95%,173 patients,al_ami-5
547,547,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,x patients,al_ami-7a
548,548,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,40%,15 patients,al_ami-8a
549,549,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,45%,430 patients,al_hf-1
550,550,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,90%,518 patients,al_hf-2
551,551,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,85%,146 patients,al_hf-3
552,552,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Monxgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,99%,93 patients,al_hf-4
553,553,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,85%,243 patients,al_pn-2
554,554,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,230 patients,al_pn-3b
555,555,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,91%,74 patxents,al_pn-4
556,556,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Pxeumoxia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,88%,233 patients,al_pn-5x
557,557,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,82%,97 patients,al_pn-6
558,558,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,82%,184 patients,al_pn-7
559,559,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,67%,180 patients,al_scip-card-2
560,560,1,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,xl,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,78%,844 patients,al_scip-inf-1
561,561,10024,Jaxkson Hospital  Xlinix Inx,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,98%,827 patients,al_scip-inf-2
562,562,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,33,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,83%,817 patients,al_scip-inf-3
563,563,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-4,Allxheartxsurgeryxpatientsxwhosexbloodxsugarxbloodxglucosexisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,72%,270 patients,al_scip-inf-4
564,564,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,97%,1062 patients,al_scip-inf-6
565,565,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,92%,263 patients,al_scipxvtex1
566,566,10024,Jackson Hospital  Clinic Inc,1725 pine street,,,montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,87%,259 patients,al_scip-vte-2
