row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
557,558,10024.0,jackson hospiital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,82.0,184.0,al_pn-7
558,559,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67.0,180.0,al_scip-card-2
559,560,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,00000,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78.0,844.0,al_scip-inf-1
560,561,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98.0,827.0,al_scip-inf-2
561,562,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83.0,817.0,al_scip-inf-3
562,563,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,00000,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72.0,270.0,al_scip-inf-4
563,564,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97.0,1062.0,al_scip-inf-6
564,565,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92.0,263.0,al_scip-vte-1
565,566,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87.0,259.0,al_scip-vte-2
566,567,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,92.0,24.0,al_ami-1
567,568,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,90.0,10.0,al_ami-2
568,569,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,1.0,al_ami-3
569,570,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,50.0,4.0,al_ami-4
570,571,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,92.0,13.0,al_ami-5
571,572,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0.0,2.0,al_ami-7a
572,573,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,00000,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,0.0,al_ami-8a
573,574,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,54.0,137.0,al_hf-1
574,575,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99.0,164.0,al_hf-2
575,576,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,la,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,75.0,al_hf-3
576,577,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,00000,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,97.0,38.0,al_hf-4
577,578,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,80.0,55.0,al_pn-2
578,579,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95.0,43.0,al_pn-3b
579,580,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91.0,34.0,al_pn-4
580,581,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,82.0,50.0,al_pn-5c
581,582,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85.0,52.0,al_pn-6
582,583,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,75.0,60.0,al_pn-7
583,584,10025.0,g h lanier memorial hospital,4800 48th st,,,vlley,al,00000,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32.0,19.0,al_scip-card-2
584,585,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100.0,117.0,al_scip-inf-1
585,586,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93.0,118.0,al_scip-inf-2
586,587,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,la,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79.0,116.0,al_scip-inf-3
587,588,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
588,589,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96.0,172.0,al_scip-inf-6
589,590,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,unknown,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88.0,85.0,al_scip-vte-1
590,591,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,00000,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,82.0,84.0,al_scip-vte-2
591,592,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,96.0,58.0,al_ami-1
592,593,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,58.0,al_ami-2
593,594,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,58.0,al_ami-3
594,595,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,96.0,58.0,al_ami-4
595,596,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,96.0,58.0,al_ami-5
596,597,10027.0,mizell memorial hospital,987 drayton street,,,ela,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,58.0,al_ami-7a
597,598,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,00000,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,58.0,al_ami-8a
598,599,10027.0,mizell memorial hospital,987 drayton street,,,unknown,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,100.0,2.0,al_hf-1
599,600,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,3.0,al_hf-2
600,601,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,unknown,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,0.0,al_hf-3
601,602,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,96.0,0.0,al_hf-4
602,603,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,00000,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100.0,31.0,al_pn-2
603,604,10027.0,mizell memorial hospital,987 drayton street,,,unknown,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,19.0,al_pn-3b
604,605,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,12.0,al_pn-4
605,606,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100.0,40.0,al_pn-5c
606,607,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,30.0,al_pn-6
607,608,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,100.0,23.0,al_pn-7
608,609,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96.0,58.0,al_scip-card-2
609,610,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,unknown,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96.0,58.0,al_scip-inf-1
610,611,10027.0,mizell memorial hospital,987 drayton street,,,lba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,96.0,58.0,al_scip-inf-2
611,612,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),96.0,58.0,al_scip-inf-3
612,613,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,58.0,al_scip-inf-4
613,614,10027.0,georgiana hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96.0,58.0,al_scip-inf-6
614,615,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,96.0,58.0,al_scip-vte-1
615,616,10027.0,mizell memorial hospital,987 drayton street,,,elba,al,36323,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,96.0,58.0,al_scip-vte-2
616,617,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98.0,185.0,al_ami-1
617,618,10029.0,southwest alabama medical center,2000 pepperell parkway,,,oelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97.0,290.0,al_ami-2
618,619,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelka,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93.0,72.0,al_ami-3
619,620,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,100.0,122.0,al_ami-4
620,621,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,98.0,281.0,al_ami-5
621,622,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
622,623,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,la,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85.0,26.0,al_ami-8a
623,624,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,82.0,527.0,al_hf-1
624,625,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,570.0,al_hf-2
625,626,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92.0,272.0,al_hf-3
626,627,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,unknown,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,101.0,al_hf-4
627,628,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92.0,114.0,al_pn-2
628,629,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,91.0,129.0,al_pn-3b
629,630,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,59.0,al_pn-4
630,631,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelkia,al,00000,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,153.0,al_pn-5c
631,632,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,00000,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),97.0,115.0,al_pn-6
632,633,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88.0,89.0,al_pn-7
633,634,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,98.0,208.0,al_scip-card-2
634,635,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,00000,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99.0,1001.0,al_scip-inf-1
635,636,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99.0,1016.0,al_scip-inf-2
636,637,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97.0,962.0,al_scip-inf-3
637,638,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98.0,241.0,al_scip-inf-4
638,639,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,1421.0,al_scip-inf-6
639,640,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92.0,473.0,al_scip-vte-1
640,641,10029.0,southwest alabama medical center,2000 pepperell parkway,,,opelika,al,36801,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90.0,473.0,al_scip-vte-2
641,642,10032.0,georgiana hospital,209 north main street,,,unknown,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-1,heart attack patients given aspirin at arrival,50.0,4.0,al_ami-1
642,643,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-2,heart attack patients given aspirin at discharge,67.0,3.0,al_ami-2
643,644,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,0.0,al_ami-3
644,645,10032.0,georgiana hospital,209 north main street,,,unknown,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,96.0,0.0,al_ami-4
645,646,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-3,heart attack patients given beta blocker at discharge,67.0,3.0,al_ami-5
646,647,10032.0,georgiana hospital,209 north main street,,,unknnown,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
647,648,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,0.0,al_ami-8a
648,649,10032.0,wedoweeh ospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart failure,hf-1,heart failure patients given discharge instructions,0.0,34.0,al_hf-1
649,650,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,38.0,39.0,al_hf-2
650,651,10032.0,georgiana hospital,209 north main street,,,wedwee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),25.0,4.0,al_hf-3
651,652,10032.0,georgiana hospital,209 north main street,,,wedowe,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,2.0,al_hf-4
652,653,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25.0,28.0,al_pn-2
653,654,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,14.0,al_pn-3b
654,655,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,67.0,6.0,al_pn-4
655,656,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,90.0,30.0,al_pn-5c
656,657,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),96.0,23.0,al_pn-6
657,658,10032.0,georgiana hospital,209 north main street,,,wedowee,al,00000,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,12.0,16.0,al_pn-7
658,659,10032.0,georgiana hospital,209 north main street,,,wedowee,la,00000,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96.0,58.0,al_scip-card-2
659,660,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96.0,58.0,al_scip-inf-1
660,661,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,96.0,58.0,al_scip-inf-2
661,662,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),96.0,58.0,al_scip-inf-3
662,663,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,58.0,al_scip-inf-4
663,664,10032.0,georgiana hospital,209 north main street,,,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96.0,58.0,al_scip-inf-6
664,665,10032.0,georgiana hospital,209 north main street,,,wedwee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,96.0,58.0,al_scip-vte-1
