row_id,column,value_before,value_after
92591,market_segment,unknown,Online TA
92624,market_segment,,Online TA
92625,market_segment,,Online TA
92636,market_segment,,Online TA
92649,market_segment, ,Online TA
92651,market_segment,,Online TA
92659,market_segment,,Online TA
92686,market_segment,,Online TA
92718,market_segment,,Online TA
92727,market_segment,,Online TA
92748,market_segment,unknown,Online TA
92778,market_segment, ,Online TA
92811,market_segment,,Online TA
92824,market_segment,,Online TA
92883,market_segment,,Online TA
92884,market_segment,,Online TA
92901,market_segment,,Online TA
92922,market_segment,,Online TA
92954,market_segment,,Online TA
93018,market_segment,,Online TA
93030,market_segment,,Online TA
93041,market_segment, ,Online TA
93042,market_segment,,Online TA
93048,market_segment,,Online TA
93089,market_segment,unknown,Online TA
93091,market_segment,,Online TA
93102,market_segment,,Online TA
93123,market_segment,,Online TA
93125,market_segment,,Online TA
93156,market_segment,,Online TA
93222,market_segment,,Online TA
93270,market_segment,,Online TA
93315,market_segment,,Online TA
93325,market_segment, ,Online TA
93351,market_segment, ,Online TA
93361,market_segment, ,Online TA
93397,market_segment, ,Online TA
93409,market_segment,,Online TA
93430,market_segment,,Online TA
93459,market_segment, ,Online TA
93491,market_segment,,Online TA
93539,market_segment,,Online TA
93572,market_segment,,Online TA
93592,market_segment,unknown,Online TA
93604,market_segment,,Online TA
93634,market_segment, ,Online TA
93685,market_segment,unknown,Online TA
93722,market_segment,,Online TA
93747,market_segment, ,Online TA
93756,market_segment,unknown,Online TA
93762,market_segment,,Online TA
93801,market_segment,unknown,Online TA
93830,market_segment,,Online TA
93832,market_segment,,Online TA
93839,market_segment,,Online TA
93868,market_segment,,Online TA
93881,market_segment,,Online TA
93889,market_segment,unknown,Online TA
93926,market_segment,,Online TA
93956,market_segment,,Online TA
94008,market_segment, ,Online TA
94037,market_segment,,Online TA
94054,market_segment,,Online TA
94065,market_segment,unknown,Online TA
94092,market_segment, ,Online TA
94099,market_segment,unknown,Online TA
94153,market_segment,,Online TA
94156,market_segment, ,Online TA
94226,market_segment,,Online TA
94235,market_segment, ,Online TA
94260,market_segment, ,Online TA
94262,market_segment,,Online TA
94282,market_segment,,Online TA
94288,market_segment, ,Online TA
94311,market_segment,,Online TA
94335,market_segment,,Online TA
94372,market_segment,,Online TA
94409,market_segment,,Online TA
94424,market_segment,,Online TA
94429,market_segment,,Online TA
94448,market_segment, ,Online TA
94450,market_segment,,Online TA
94456,market_segment,,Online TA
94462,market_segment,unknown,Online TA
94478,market_segment,,Online TA
94493,market_segment, ,Online TA
94528,market_segment,,Online TA
94538,market_segment, ,Online TA
94547,market_segment,,Online TA
94589,market_segment,,Online TA
94592,market_segment,unknown,Online TA
94597,market_segment,unknown,Online TA
94613,market_segment,,Online TA
94631,market_segment,,Online TA
94633,market_segment,unknown,Online TA
94635,market_segment, ,Online TA
94684,market_segment, ,Online TA
94692,market_segment,,Online TA
94727,market_segment,,Online TA
94733,market_segment,,Online TA
94734,market_segment,,Online TA
94808,market_segment,,Online TA
94809,market_segment,unknown,Online TA
94823,market_segment,,Online TA
94835,market_segment,,Online TA
94892,market_segment,,Online TA
94926,market_segment,,Online TA
94928,market_segment,,Online TA
94958,market_segment,,Online TA
94976,market_segment,unknown,Online TA
95028,market_segment,unknown,Online TA
95040,market_segment,unknown,Online TA
95062,market_segment,,Online TA
95075,market_segment,,Online TA
95079,market_segment, ,Online TA
95086,market_segment,,Online TA
95090,market_segment,,Online TA
95114,market_segment,,Online TA
95130,market_segment,,Online TA
95159,market_segment, ,Online TA
95183,market_segment,,Online TA
95184,market_segment,,Online TA
95190,market_segment,,Online TA
95238,market_segment,,Online TA
95260,market_segment,,Online TA
95280,market_segment, ,Online TA
95287,market_segment, ,Online TA
95297,market_segment,,Online TA
95302,market_segment, ,Online TA
95310,market_segment,unknown,Online TA
95313,market_segment,,Online TA
95321,market_segment, ,Online TA
95334,market_segment,,Online TA
95362,market_segment,,Online TA
95363,market_segment,,Online TA
95368,market_segment,,Online TA
95386,market_segment,,Online TA
95408,market_segment,,Online TA
95417,market_segment,,Online TA
95427,market_segment,,Online TA
95473,market_segment,,Online TA
95491,market_segment,,Online TA
95502,market_segment,,Online TA
95504,market_segment, ,Online TA
95532,market_segment,,Online TA
95543,market_segment,,Online TA
95547,market_segment, ,Online TA
95550,market_segment,,Online TA
95553,market_segment,unknown,Online TA
95554,market_segment,,Online TA
95557,market_segment,unknown,Online TA
95564,market_segment,,Online TA
95594,market_segment,,Online TA
95637,market_segment,unknown,Online TA
95645,market_segment,,Online TA
95647,market_segment,,Online TA
95652,market_segment,,Online TA
95670,market_segment,,Online TA
95682,market_segment,unknown,Online TA
95684,market_segment, ,Online TA
95698,market_segment,,Online TA
95716,market_segment,unknown,Online TA
95721,market_segment,,Online TA
95760,market_segment,,Online TA
95773,market_segment,,Online TA
95810,market_segment,,Online TA
95813,market_segment,,Online TA
95848,market_segment,,Online TA
95853,market_segment,,Online TA
95863,market_segment,,Online TA
95897,market_segment, ,Online TA
95901,market_segment, ,Online TA
95914,market_segment,,Online TA
95921,market_segment,unknown,Online TA
95926,market_segment,,Online TA
96004,market_segment, ,Online TA
96007,market_segment,unknown,Online TA
96059,market_segment,,Online TA
96066,market_segment,,Online TA
96153,market_segment,,Online TA
96162,market_segment,,Online TA
96176,market_segment, ,Online TA
96185,market_segment,,Online TA
96206,market_segment,,Online TA
96212,market_segment,,Online TA
96217,market_segment,,Online TA
96230,market_segment, ,Online TA
96237,market_segment,unknown,Online TA
96261,market_segment,,Online TA
96270,market_segment, ,Online TA
96318,market_segment, ,Online TA
96328,market_segment,unknown,Online TA
96349,market_segment,,Online TA
96377,market_segment,unknown,Online TA
96383,market_segment, ,Online TA
96390,market_segment,,Online TA
96409,market_segment,,Online TA
96444,market_segment,unknown,Online TA
96447,market_segment,,Online TA
96449,market_segment,unknown,Online TA
96471,market_segment, ,Online TA
96514,market_segment,,Online TA
96547,market_segment,,Online TA
96576,market_segment,,Online TA
96577,market_segment, ,Online TA
96579,market_segment,,Online TA
96592,market_segment,,Online TA
96617,market_segment,,Online TA
96647,market_segment, ,Online TA
96661,market_segment,,Online TA
96697,market_segment,,Online TA
96701,market_segment, ,Online TA
96709,market_segment,,Online TA
96745,market_segment,,Online TA
96772,market_segment,,Online TA
96808,market_segment,unknown,Online TA
96855,market_segment,,Online TA
96879,market_segment,,Online TA
96909,market_segment,,Online TA
96945,market_segment,,Online TA
96947,market_segment,unknown,Online TA
97013,market_segment, ,Online TA
97050,market_segment,,Online TA
97063,market_segment,,Online TA
97111,market_segment,,Online TA
97116,market_segment, ,Online TA
97123,market_segment,,Online TA
97129,market_segment,,Online TA
97154,market_segment,,Online TA
97162,market_segment,,Online TA
97181,market_segment,,Online TA
97182,market_segment,unknown,Online TA
97188,market_segment,unknown,Online TA
97197,market_segment, ,Online TA
97212,market_segment,,Online TA
97215,market_segment,,Online TA
97236,market_segment,,Online TA
97250,market_segment,unknown,Online TA
97279,market_segment,unknown,Online TA
97408,market_segment, ,Online TA
97411,market_segment,,Online TA
97415,market_segment, ,Online TA
97438,market_segment,,Online TA
97450,market_segment,,Online TA
97458,market_segment,unknown,Online TA
97474,market_segment,unknown,Online TA
97483,market_segment,,Online TA
97498,market_segment, ,Online TA
97532,market_segment,,Online TA
97533,market_segment, ,Online TA
97536,market_segment,,Online TA
97559,market_segment,,Online TA
97573,market_segment,,Online TA
97597,market_segment, ,Online TA
97641,market_segment,,Online TA
97671,market_segment,,Online TA
97722,market_segment,unknown,Online TA
97740,market_segment,,Online TA
97746,market_segment,,Online TA
97785,market_segment,,Online TA
97794,market_segment,,Online TA
97806,market_segment,,Online TA
97850,market_segment,,Online TA
97869,market_segment,,Online TA
97902,market_segment,,Online TA
97955,market_segment,,Online TA
97960,market_segment,,Online TA
97998,market_segment,unknown,Online TA
97999,market_segment,unknown,Online TA
98015,market_segment,,Online TA
98020,market_segment, ,Online TA
98025,market_segment,,Online TA
98028,market_segment,unknown,Online TA
98067,market_segment,,Online TA
98078,market_segment,,Online TA
98096,market_segment,,Online TA
98111,market_segment,,Online TA
98117,market_segment,,Online TA
98124,market_segment,,Online TA
98153,market_segment, ,Online TA
98183,market_segment,,Online TA
98253,market_segment,,Online TA
98266,market_segment,unknown,Online TA
98284,market_segment, ,Online TA
98287,market_segment,,Online TA
98299,market_segment,,Online TA
98325,market_segment,,Online TA
98335,market_segment,,Online TA
98338,market_segment,,Online TA
98361,market_segment,,Online TA
98388,market_segment,,Online TA
98396,market_segment,,Online TA
98426,market_segment,,Online TA
98436,market_segment,,Online TA
98439,market_segment,,Online TA
98440,market_segment,,Online TA
98444,market_segment,,Online TA
98498,market_segment,,Online TA
98501,market_segment,,Online TA
98503,market_segment, ,Online TA
98527,market_segment,unknown,Online TA
98558,market_segment,,Online TA
98575,market_segment,,Online TA
98609,market_segment,,Online TA
98621,market_segment, ,Online TA
98684,market_segment,unknown,Online TA
98691,market_segment,,Online TA
98700,market_segment, ,Online TA
98781,market_segment,unknown,Online TA
98785,market_segment,unknown,Online TA
98787,market_segment,,Online TA
98795,market_segment,,Online TA
98798,market_segment,,Online TA
98828,market_segment,,Online TA
98839,market_segment,,Online TA
98841,market_segment,,Online TA
98852,market_segment,,Online TA
98879,market_segment,,Online TA
98890,market_segment,,Online TA
98901,market_segment,,Online TA
98904,market_segment,,Online TA
98920,market_segment,,Online TA
98936,market_segment,,Online TA
98950,market_segment,,Online TA
98966,market_segment,,Online TA
98971,market_segment,,Online TA
98981,market_segment,,Online TA
98993,market_segment,unknown,Online TA
98998,market_segment,,Online TA
98999,market_segment,unknown,Online TA
99003,market_segment,,Online TA
99011,market_segment,,Online TA
99013,market_segment,unknown,Online TA
99017,market_segment,,Online TA
99049,market_segment,,Online TA
99057,market_segment,,Online TA
99061,market_segment,,Online TA
99069,market_segment,,Online TA
99078,market_segment,,Online TA
99102,market_segment, ,Online TA
99136,market_segment, ,Online TA
99155,market_segment,,Online TA
99167,market_segment,,Online TA
99174,market_segment, ,Online TA
99185,market_segment,,Online TA
99188,market_segment,unknown,Online TA
99194,market_segment,,Online TA
99208,market_segment,,Online TA
99232,market_segment,,Online TA
99234,market_segment,,Online TA
99257,market_segment,unknown,Online TA
99280,market_segment,,Online TA
99295,market_segment,unknown,Online TA
99315,market_segment, ,Online TA
99342,market_segment, ,Online TA
99343,market_segment,,Online TA
99347,market_segment,,Online TA
99351,market_segment, ,Online TA
99377,market_segment,,Online TA
99403,market_segment,unknown,Online TA
99408,market_segment,,Online TA
99461,market_segment, ,Online TA
99489,market_segment,,Online TA
99501,market_segment,,Online TA
99559,market_segment,,Online TA
99560,market_segment,,Online TA
99564,market_segment,unknown,Online TA
99603,market_segment,,Online TA
99636,market_segment,,Online TA
99642,market_segment,unknown,Online TA
99662,market_segment, ,Online TA
99695,market_segment,,Online TA
99831,market_segment,unknown,Online TA
99842,market_segment, ,Online TA
99877,market_segment,,Online TA
99909,market_segment,,Online TA
99914,market_segment,,Online TA
99924,market_segment, ,Online TA
99936,market_segment,,Online TA
99943,market_segment,unknown,Online TA
100017,market_segment,,Online TA
100027,market_segment,,Online TA
100056,market_segment,,Online TA
100057,market_segment,,Online TA
100067,market_segment,,Online TA
100087,market_segment, ,Online TA
100105,market_segment, ,Online TA
100143,market_segment,,Online TA
100158,market_segment,,Online TA
100160,market_segment,,Online TA
100185,market_segment,,Online TA
100246,market_segment,unknown,Online TA
100263,market_segment,,Online TA
100265,market_segment, ,Online TA
100287,market_segment,unknown,Online TA
100289,market_segment,,Online TA
100327,market_segment,,Online TA
100368,market_segment,,Online TA
100393,market_segment,unknown,Online TA
100451,market_segment,,Online TA
100484,market_segment, ,Online TA
100487,market_segment, ,Online TA
100501,market_segment, ,Online TA
100527,market_segment,,Online TA
100541,market_segment,,Online TA
100603,market_segment,,Online TA
100643,market_segment, ,Online TA
100647,market_segment,unknown,Online TA
100652,market_segment,unknown,Online TA
100662,market_segment,,Online TA
100666,market_segment, ,Online TA
100674,market_segment,,Online TA
100734,market_segment,,Online TA
100741,market_segment,,Online TA
100756,market_segment,,Online TA
100776,market_segment,,Online TA
100793,market_segment,,Online TA
100801,market_segment, ,Online TA
100834,market_segment,,Online TA
100857,market_segment, ,Online TA
100862,market_segment,,Online TA
100863,market_segment, ,Online TA
100884,market_segment,,Online TA
100892,market_segment, ,Online TA
100896,market_segment, ,Online TA
100914,market_segment,,Online TA
100926,market_segment,,Online TA
100934,market_segment,,Online TA
100957,market_segment,unknown,Online TA
100964,market_segment,,Online TA
100970,market_segment,,Online TA
100978,market_segment,,Online TA
100983,market_segment,,Online TA
100984,market_segment,unknown,Online TA
100988,market_segment,,Online TA
101014,market_segment,,Online TA
101098,market_segment,,Online TA
101138,market_segment, ,Online TA
101164,market_segment,,Online TA
101189,market_segment,unknown,Online TA
101207,market_segment,,Online TA
101222,market_segment, ,Online TA
101223,market_segment,,Online TA
101237,market_segment, ,Online TA
101247,market_segment, ,Online TA
101253,market_segment,,Online TA
101261,market_segment, ,Online TA
101265,market_segment,,Online TA
101284,market_segment,,Online TA
101363,market_segment,,Online TA
101375,market_segment,,Online TA
101380,market_segment,,Online TA
101419,market_segment,,Online TA
101453,market_segment,,Online TA
101478,market_segment,unknown,Online TA
101606,market_segment,,Online TA
101610,market_segment,,Online TA
101612,market_segment,unknown,Online TA
101620,market_segment, ,Online TA
101623,market_segment,unknown,Online TA
101662,market_segment,unknown,Online TA
101670,market_segment, ,Online TA
101692,market_segment,unknown,Online TA
101698,market_segment,,Online TA
101715,market_segment,,Online TA
101747,market_segment,,Online TA
101766,market_segment,,Online TA
101770,market_segment,,Online TA
101859,market_segment, ,Online TA
101876,market_segment,,Online TA
101885,market_segment,,Online TA
101892,market_segment,,Online TA
101927,market_segment,,Online TA
101952,market_segment,,Online TA
101959,market_segment,,Online TA
101965,market_segment,unknown,Online TA
102009,market_segment,,Online TA
102102,market_segment,,Online TA
102115,market_segment,unknown,Online TA
102117,market_segment,,Online TA
102247,market_segment,,Online TA
102258,market_segment,,Online TA
102352,market_segment,,Online TA
102358,market_segment,,Online TA
102403,market_segment,,Online TA
102428,market_segment, ,Online TA
102430,market_segment,,Online TA
102431,market_segment,,Online TA
102467,market_segment,,Online TA
102469,market_segment,,Online TA
102584,market_segment,unknown,Online TA
102597,market_segment,,Online TA
102603,market_segment,unknown,Online TA
102604,market_segment,,Online TA
102658,market_segment,,Online TA
102681,market_segment,,Online TA
102691,market_segment,unknown,Online TA
102704,market_segment,,Online TA
102711,market_segment,,Online TA
102734,market_segment,,Online TA
102776,market_segment,,Online TA
102790,market_segment, ,Online TA
102798,market_segment,unknown,Online TA
102806,market_segment,,Online TA
102819,market_segment,unknown,Online TA
102851,market_segment,unknown,Online TA
102870,market_segment,,Online TA
102892,market_segment,,Online TA
102896,market_segment,,Online TA
102904,market_segment,,Online TA
102933,market_segment,,Online TA
102995,market_segment,,Online TA
103038,market_segment,,Online TA
103054,market_segment,unknown,Online TA
103060,market_segment,,Online TA
103064,market_segment,,Online TA
103065,market_segment,,Online TA
103087,market_segment,,Online TA
103095,market_segment,unknown,Online TA
103105,market_segment,,Online TA
103132,market_segment,,Online TA
103133,market_segment,,Online TA
103145,market_segment,,Online TA
103152,market_segment, ,Online TA
103168,market_segment,,Online TA
103236,market_segment,,Online TA
103265,market_segment, ,Online TA
103271,market_segment,,Online TA
103284,market_segment, ,Online TA
103323,market_segment,,Online TA
103331,market_segment,,Online TA
103347,market_segment,,Online TA
103353,market_segment,,Online TA
103373,market_segment,,Online TA
103379,market_segment,,Online TA
103413,market_segment,,Online TA
103416,market_segment,,Online TA
103439,market_segment,unknown,Online TA
103446,market_segment,,Online TA
103471,market_segment,,Online TA
103532,market_segment,,Online TA
103561,market_segment,,Online TA
103564,market_segment,,Online TA
103589,market_segment,unknown,Online TA
103647,market_segment,,Online TA
103662,market_segment,unknown,Online TA
103706,market_segment,,Online TA
103708,market_segment,,Online TA
103734,market_segment,,Online TA
103740,market_segment,,Online TA
103742,market_segment,,Online TA
103869,market_segment,,Online TA
103874,market_segment,,Online TA
103888,market_segment,,Online TA
103909,market_segment,,Online TA
103912,market_segment,,Online TA
103920,market_segment,,Online TA
103932,market_segment,,Online TA
103945,market_segment,,Online TA
103957,market_segment,,Online TA
103984,market_segment, ,Online TA
103996,market_segment,unknown,Online TA
103999,market_segment,unknown,Online TA
104012,market_segment,,Online TA
104041,market_segment, ,Online TA
104044,market_segment,unknown,Online TA
104058,market_segment,unknown,Online TA
104067,market_segment,unknown,Online TA
104073,market_segment,,Online TA
104076,market_segment, ,Online TA
104101,market_segment,,Online TA
104133,market_segment,,Online TA
104150,market_segment,,Online TA
104164,market_segment, ,Online TA
104165,market_segment,,Online TA
104204,market_segment,,Online TA
104208,market_segment,unknown,Online TA
104255,market_segment,,Online TA
104294,market_segment, ,Online TA
104298,market_segment,,Online TA
104302,market_segment, ,Online TA
104317,market_segment,,Online TA
104325,market_segment,,Online TA
104343,market_segment,,Online TA
104348,market_segment,,Online TA
104349,market_segment,unknown,Online TA
104379,market_segment,,Online TA
104437,market_segment,,Online TA
104446,market_segment, ,Online TA
104448,market_segment,,Online TA
104537,market_segment,,Online TA
104544,market_segment,,Online TA
104549,market_segment,,Online TA
104550,market_segment, ,Online TA
104575,market_segment,,Online TA
104620,market_segment,,Online TA
104637,market_segment,unknown,Online TA
104678,market_segment, ,Online TA
104698,market_segment, ,Online TA
104734,market_segment,,Online TA
104739,market_segment,,Online TA
104760,market_segment,unknown,Online TA
104803,market_segment,,Online TA
104811,market_segment,,Online TA
104818,market_segment,unknown,Online TA
104840,market_segment,,Online TA
104855,market_segment,,Online TA
104863,market_segment, ,Online TA
104867,market_segment,unknown,Online TA
104879,market_segment, ,Online TA
104888,market_segment,unknown,Online TA
104958,market_segment, ,Online TA
104979,market_segment,,Online TA
105004,market_segment,,Online TA
105010,market_segment,,Online TA
105019,market_segment,,Online TA
105021,market_segment,,Online TA
105041,market_segment,,Online TA
105045,market_segment,unknown,Online TA
105156,market_segment, ,Online TA
105166,market_segment,,Online TA
105212,market_segment,,Online TA
105265,market_segment,,Online TA
105271,market_segment,,Online TA
105287,market_segment,unknown,Online TA
105294,market_segment, ,Online TA
105306,market_segment, ,Online TA
105322,market_segment,,Online TA
105343,market_segment,,Online TA
105362,market_segment,,Online TA
105435,market_segment,,Online TA
105489,market_segment,,Online TA
105520,market_segment,unknown,Online TA
105556,market_segment,unknown,Online TA
105574,market_segment, ,Online TA
105584,market_segment,unknown,Online TA
105594,market_segment,unknown,Online TA
105595,market_segment,,Online TA
105653,market_segment,,Online TA
105655,market_segment,,Online TA
105666,market_segment,,Online TA
105667,market_segment,,Online TA
105673,market_segment, ,Online TA
105732,market_segment, ,Online TA
105734,market_segment,,Online TA
105753,market_segment,,Online TA
105790,market_segment, ,Online TA
105797,market_segment,unknown,Online TA
105798,market_segment,,Online TA
105813,market_segment,,Online TA
105842,market_segment,,Online TA
105856,market_segment,,Online TA
105867,market_segment,unknown,Online TA
105897,market_segment,unknown,Online TA
105929,market_segment,,Online TA
105987,market_segment,,Online TA
106026,market_segment,unknown,Online TA
106122,market_segment,,Online TA
106182,market_segment,,Online TA
106192,market_segment,,Online TA
106197,market_segment,,Online TA
106207,market_segment, ,Online TA
106209,market_segment,,Online TA
106211,market_segment, ,Online TA
106224,market_segment,,Online TA
106228,market_segment,,Online TA
106277,market_segment,unknown,Online TA
106323,market_segment,,Online TA
106334,market_segment,,Online TA
106336,market_segment,unknown,Online TA
106357,market_segment,,Online TA
106394,market_segment,,Online TA
106400,market_segment,,Online TA
106483,market_segment,,Online TA
106525,market_segment,,Online TA
106609,market_segment,,Online TA
106638,market_segment,,Online TA
106663,market_segment,,Online TA
106702,market_segment,,Online TA
106744,market_segment,,Online TA
106769,market_segment,,Online TA
106818,market_segment,,Online TA
106829,market_segment,unknown,Online TA
106863,market_segment,unknown,Online TA
106877,market_segment,,Online TA
106907,market_segment,,Online TA
106971,market_segment,,Online TA
106982,market_segment,,Online TA
107004,market_segment,unknown,Online TA
107029,market_segment,,Online TA
107034,market_segment, ,Online TA
107062,market_segment, ,Online TA
107067,market_segment,,Online TA
107113,market_segment,,Online TA
107146,market_segment,,Online TA
107168,market_segment,,Online TA
107195,market_segment, ,Online TA
107204,market_segment,,Online TA
107217,market_segment,,Online TA
107219,market_segment, ,Online TA
107236,market_segment,,Online TA
107242,market_segment,,Online TA
107298,market_segment,,Online TA
107299,market_segment,,Online TA
107307,market_segment,,Online TA
107321,market_segment,,Online TA
107340,market_segment,,Online TA
107351,market_segment,,Online TA
107363,market_segment,,Online TA
107370,market_segment,,Online TA
107401,market_segment, ,Online TA
107453,market_segment, ,Online TA
107497,market_segment,,Online TA
107500,market_segment,unknown,Online TA
107515,market_segment,,Online TA
107538,market_segment,,Online TA
107559,market_segment,,Online TA
107567,market_segment,,Online TA
107606,market_segment,,Online TA
107638,market_segment,,Online TA
107662,market_segment,,Online TA
107730,market_segment,unknown,Online TA
107761,market_segment,,Online TA
107798,market_segment,,Online TA
107844,market_segment,unknown,Online TA
107847,market_segment, ,Online TA
107861,market_segment,unknown,Online TA
107866,market_segment,,Online TA
107870,market_segment,,Online TA
107899,market_segment,,Online TA
107908,market_segment,,Online TA
107979,market_segment,,Online TA
107989,market_segment,,Online TA
107996,market_segment,,Online TA
107999,market_segment, ,Online TA
108014,market_segment,,Online TA
108044,market_segment,,Online TA
108047,market_segment,,Online TA
108093,market_segment,,Online TA
108138,market_segment, ,Online TA
108142,market_segment,unknown,Online TA
108168,market_segment,,Online TA
108181,market_segment,,Online TA
108192,market_segment,,Online TA
108220,market_segment,unknown,Online TA
108222,market_segment,,Online TA
108240,market_segment,,Online TA
108241,market_segment,,Online TA
108242,market_segment,unknown,Online TA
108264,market_segment,,Online TA
108273,market_segment,,Online TA
108274,market_segment, ,Online TA
108322,market_segment,unknown,Online TA
108353,market_segment,unknown,Online TA
108383,market_segment,,Online TA
108438,market_segment,,Online TA
108482,market_segment,,Online TA
108503,market_segment,,Online TA
108524,market_segment,,Online TA
108575,market_segment,,Online TA
108578,market_segment,,Online TA
108602,market_segment,,Online TA
108610,market_segment,,Online TA
108626,market_segment,,Online TA
108643,market_segment,,Online TA
108648,market_segment, ,Online TA
108651,market_segment,,Online TA
108652,market_segment,,Online TA
108673,market_segment,,Online TA
108741,market_segment,,Online TA
108824,market_segment,,Online TA
108841,market_segment,,Online TA
108852,market_segment,,Online TA
108874,market_segment,unknown,Online TA
108902,market_segment, ,Online TA
108908,market_segment,,Online TA
108921,market_segment,,Online TA
108946,market_segment,,Online TA
108948,market_segment,,Online TA
108965,market_segment,,Online TA
108982,market_segment,,Online TA
109004,market_segment,,Online TA
109053,market_segment, ,Online TA
109088,market_segment,unknown,Online TA
109102,market_segment,,Online TA
109117,market_segment,unknown,Online TA
109138,market_segment,,Online TA
109145,market_segment,,Online TA
109162,market_segment,unknown,Online TA
109199,market_segment,,Online TA
109218,market_segment,,Online TA
109259,market_segment,,Online TA
109280,market_segment,unknown,Online TA
109283,market_segment, ,Online TA
109293,market_segment,,Online TA
109294,market_segment,,Online TA
109343,market_segment, ,Online TA
109350,market_segment,,Online TA
109390,market_segment,,Online TA
109404,market_segment,,Online TA
109473,market_segment,,Online TA
109482,market_segment, ,Online TA
109497,market_segment,,Online TA
109509,market_segment,,Online TA
109513,market_segment,,Online TA
109520,market_segment,,Online TA
109521,market_segment,,Online TA
109605,market_segment, ,Online TA
109637,market_segment,,Online TA
109653,market_segment,,Online TA
109666,market_segment,,Online TA
109683,market_segment, ,Online TA
109704,market_segment,,Online TA
109732,market_segment,,Online TA
109735,market_segment,,Online TA
109750,market_segment,,Online TA
109832,market_segment,,Online TA
109834,market_segment,,Online TA
109888,market_segment,unknown,Online TA
109911,market_segment,,Online TA
109939,market_segment,unknown,Online TA
109963,market_segment,,Online TA
109981,market_segment,,Online TA
109990,market_segment,,Online TA
110000,market_segment,,Online TA
110034,market_segment,,Online TA
110042,market_segment,,Online TA
110047,market_segment,unknown,Online TA
110090,market_segment,,Online TA
110110,market_segment,,Online TA
110140,market_segment, ,Online TA
110145,market_segment, ,Online TA
110198,market_segment,,Online TA
110213,market_segment,,Online TA
110252,market_segment,,Online TA
110265,market_segment,,Online TA
110277,market_segment, ,Online TA
110318,market_segment,,Online TA
110326,market_segment,,Online TA
110355,market_segment,,Online TA
110385,market_segment, ,Online TA
110395,market_segment,,Online TA
110402,market_segment,,Online TA
110416,market_segment,unknown,Online TA
110417,market_segment,,Online TA
110456,market_segment, ,Online TA
110460,market_segment,,Online TA
110474,market_segment,,Online TA
110478,market_segment,,Online TA
110482,market_segment,,Online TA
110524,market_segment,,Online TA
110546,market_segment,unknown,Online TA
110553,market_segment,,Online TA
110559,market_segment,,Online TA
110572,market_segment,,Online TA
110603,market_segment,unknown,Online TA
110632,market_segment,unknown,Online TA
110635,market_segment,unknown,Online TA
110645,market_segment,,Online TA
110659,market_segment,,Online TA
110706,market_segment,,Online TA
110734,market_segment,,Online TA
110736,market_segment,unknown,Online TA
110737,market_segment,,Online TA
110744,market_segment,,Online TA
110751,market_segment,,Online TA
110763,market_segment,,Online TA
110766,market_segment,,Online TA
110773,market_segment,,Online TA
110789,market_segment,,Online TA
110793,market_segment,,Online TA
110807,market_segment,,Online TA
110842,market_segment,,Online TA
110904,market_segment, ,Online TA
110941,market_segment,,Online TA
110960,market_segment,,Online TA
111006,market_segment,,Online TA
111039,market_segment,unknown,Online TA
111062,market_segment,,Online TA
111064,market_segment,,Online TA
111100,market_segment,unknown,Online TA
111135,market_segment,unknown,Online TA
111158,market_segment,,Online TA
111198,market_segment,,Online TA
111209,market_segment,,Online TA
111210,market_segment,,Online TA
111216,market_segment, ,Online TA
111227,market_segment,,Online TA
111244,market_segment,,Online TA
111270,market_segment,unknown,Online TA
111287,market_segment,,Online TA
111290,market_segment,,Online TA
111322,market_segment, ,Online TA
111332,market_segment, ,Online TA
111343,market_segment, ,Online TA
111350,market_segment,,Online TA
111377,market_segment,unknown,Online TA
111378,market_segment,unknown,Online TA
111392,market_segment,,Online TA
111418,market_segment,,Online TA
111426,market_segment,,Online TA
111430,market_segment, ,Online TA
111463,market_segment,unknown,Online TA
111498,market_segment,unknown,Online TA
111505,market_segment,,Online TA
111528,market_segment,,Online TA
111536,market_segment,,Online TA
111545,market_segment,,Online TA
111581,market_segment,,Online TA
111586,market_segment,unknown,Online TA
111602,market_segment,,Online TA
111666,market_segment,,Online TA
111667,market_segment, ,Online TA
111691,market_segment, ,Online TA
111749,market_segment,,Online TA
111780,market_segment,,Online TA
111806,market_segment,,Online TA
111817,market_segment,,Online TA
111823,market_segment,,Online TA
111846,market_segment,,Online TA
111852,market_segment,,Online TA
111873,market_segment,,Online TA
111918,market_segment, ,Online TA
111949,market_segment,unknown,Online TA
111960,market_segment,,Online TA
111965,market_segment,,Online TA
111982,market_segment,,Online TA
112052,market_segment,,Online TA
112069,market_segment,,Online TA
112110,market_segment,,Online TA
112111,market_segment,,Online TA
112124,market_segment,,Online TA
112126,market_segment,,Online TA
112170,market_segment,unknown,Online TA
112174,market_segment, ,Online TA
112180,market_segment, ,Online TA
112181,market_segment,,Online TA
112182,market_segment,unknown,Online TA
112234,market_segment,,Online TA
112282,market_segment,,Online TA
112289,market_segment,unknown,Online TA
112303,market_segment,,Online TA
112312,market_segment,,Online TA
112322,market_segment, ,Online TA
112384,market_segment,,Online TA
112393,market_segment, ,Online TA
112425,market_segment,,Online TA
112430,market_segment,,Online TA
112431,market_segment,,Online TA
112457,market_segment,,Online TA
112468,market_segment,,Online TA
112472,market_segment,unknown,Online TA
112541,market_segment, ,Online TA
112544,market_segment,unknown,Online TA
112569,market_segment,,Online TA
112601,market_segment,,Online TA
