row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
75650,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75651,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015/07/06
75652,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75653,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75654,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75655,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75656,City Hotel,1,290,2015,August,32,3,1,623,2S,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75657,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75658,City Hotel,1,290,2015,August,32,3,1,3,2kg,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75659,City Hotel,1,290,2015,August,32,3,1,3,2,NA,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Dposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75660,City Hotel,1,290S,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75661,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75662,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,N/A,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,  Transient-Party ,62.0,0,0,Canceled,2015-07-06
75663,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,NO DEPosit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06-Jul-2015
75664,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75665,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,  No Deposit ,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75666,City Hotel,1,290,2015,August,32,3,1,3,2,NA,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,07/06/2015
75667,City Hotel,1,290,2015,August,32,3,1,3,2,,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75668,City Hotel,1,290,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75669,City Hotel,1,290,2015,August,32,3,1,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,07/06/2015
75670,City Hotel,1,290,2015,August,32,3,1,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,2735.33,0,0,Canceled,2015-07-06
75671,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,unknown,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75672,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,N/A,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015/07/06
75673,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,N/A,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75674,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,NA,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75675,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75676,City Hotel,1,295,2015,August,32,8,2,2,2B,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75677,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75678,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT, ,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75679,City Hotel,1,295,2015,August,32,8,2,418,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75680,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75681,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,unknown,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015
75682,City Hotel,1,295,2015,August,32,8,2,2,2, ,0,,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75683,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,NA,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,TRansient-party,62.0,0,0,Canceled,2015-07-06
75684,City Hotel,1,295,2015,August,32,8,2,2,2,,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75685,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,N/A,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75686,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75687,City Hotel,1,295S,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75688,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75689,City Hotel,1,295,2015,August,32,8,2,2,2€,NA,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75690,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75691,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75692,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015
75693,City Hotel,1,295B,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit, ,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75694,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Trasnient-Party,62.0,0,0,Canceled,2015-07-06
75695,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75696,City Hotel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75697,  City Hotel ,1,295,2015,August,32,8,2,2,2,0.0,0,BB,N/A,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,  Transient-Party ,62.0,0,0,Canceled,"July 06, 2015"
75698,City Hotel,1,295,2015,August,32,8,2,2,2, ,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,  Transient-Party ,62.0,0,0,Canceled,2015-07-06
75699,City Hottel,1,295,2015,August,32,8,2,2,2,0.0,0,BB,N/A,Groups,TA/TO,0,1,0,A,A,0,No Deposit, ,,0,Transient-Party,62.0,0,0,Canceled,2015/07/06
75700,City Hotel,1,295,2015,August,32,8,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015/07/06
75701,City Hotel,1,295,2015,August,32,8,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-06
75702,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,NA,TA/TO,0,1,0,A,A,0,No Depost,NA,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75703,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,13,,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75704,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,  Transient-Party ,62.0,0,0,Canceled,2015-07-06
75705,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75706,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75707,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,2709,TransientParty,62.0,0,0,Canceled,2015-07-06
75708,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75709,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,N/A,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75710,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75711,City Hottel,1,302,2015,August,33,15,2,2,2€,0.0,0,BB, ,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015
75712,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit, ,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75713,City Hotel,1,302,2015,August,33,15,2,705,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75714,City Hotel,1,3O2,2015,August,33,15,2,2,2,0.0,0,NA,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75715,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75716,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,NA,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75717,City Hotel,1,302,2015,August,33,15,2,2,2kg,0.0,0,N/A,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75718,City Hotel,1,302,2015,August,33,15,2,2,2, ,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75719,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75720,City Hotel,1,302,2015,August,33,15,2,828,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,unknown,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75721,City hotel,1,302,2015,August,33,15,2,2,2,0.0,0,,NA,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015/07/06
75722,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0, ,PRT,Groups,TA/TO,0,1,0,A,A,0,NO DEPosit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75723,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75724,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75725,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75726,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75727,City Hotel,1,302,2015,August,33,15,2,2,2,N/A,0,,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75728,Cityy Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,"July 06, 2015"
75729,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,  No Deposit ,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75730,City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,1436140800
75731,City Hotel,1,302,2015,August,33,15,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-06
75732,City Hotel,1,302,2015,August,33,15,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-06
75733,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,NA,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75734,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT, ,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75735,City Hotel,1,312,2015,August,35,25,0,4,2,unknown,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75736,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75737,City Hotel,1,31B2,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Tranient-Party,62.0,0,0,Canceled,2015-07-06
75738,City Hotel,1,312,2015,August,35,25,0,4,2,NA,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75739,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0, ,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75740,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit, ,,0,Transient-Party,62.0,0,0,Canceled,1436140800
75741,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75742,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75743,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75744,City Htoel,1,312,2015,August,35,25,0,4,2,0.0,0,, ,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,07/06/2015
75745,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,TRANSIENT-party,62.0,0,0,Canceled,2015/07/06
75746,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75747,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75748,City Hotel,1,312,2015,August,35,25,0,4,2j,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,  No Deposit ,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75749,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,NO DEPosit,1.0,,7152,Transient-Party,62.0,0,0,Canceled,2015-07-06
75750,City Hotel,1,312,2015,August,35,25,0,4,2B,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75751,City Hotel,1,312,2015,August,35,25,0,4,2,,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,"July 06, 2015"
75752,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75753,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75754,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75755,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75756,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75757,City Hotel,1,312,2015,August,35,25,0,4,2,,0,BB,PRT, ,TA/TO,0,1,0,A,A,0,No  Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75758,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,15,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75759,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75760,City Hotel,1,312,2015,August,35,25,0,4,2O,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75761,City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,N/A,PRT, ,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75762,City Hotel,1,312,2015,August,35,25,0,4,1,0.0,0,unknown,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-06
75763,City Hotel,1,312,2015,August,35,25,0,813,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-06
75764,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75765,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75766,City Hotel,1,323,2015,September,36,5,2,2,2,NA,0,BB,PRT,N/A,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75767,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75768,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75769,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,N/A,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75770,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75771,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,"July 06, 2015"
75772,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Trannsient-Party,62.0,0,0,Canceled,2015-07-06
75773,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75774,City Hotel,1,323,2015,September,36,5,2,2,2O,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75775,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75776,City Hotel,1,323,2015,September,36,5,2,2,2,unknown,0,N/A,PRT,Groups,TA/TO,0,1,0,A,A,0,o Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015
75777,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75778,City  Hotel,1,323,2015,September,36,5,2,2,2j,0.0,0,BB,N/A,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,1436140800
75779,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75780,City Hotel,1,323O,2015,September,36,5,2,2,2,0.0,0,,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75781,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75782,City Hotel,1,323,2015,September,36,5,2,2,2,unknown,0, ,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75783,City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,"July 06, 2015"
